x,y,t,u_x,u_y
0.4,0.0,0.0,0.0,0.0
0.44999999999999996,0.0,0.0,0.0,0.0
0.5,0.9133974595096943,0.0,0.0,0.0
0.08660254049030514,0.5999999999999999,0.0,0.0,0.0
0.08660254049030536,0.5500000000000003,0.0,0.0,0.0
0.19999999999999996,0.0,0.0,0.0,0.0
0.09999999999999998,0.0,0.0,0.0,0.0
0.09493444297131437,0.09052906177421871,0.0,0.0,0.0
0.1292642526522887,0.12660237731733026,0.0,0.0,0.0
0.08694399099225625,0.14856474347867366,0.0,0.0,0.0
0.08660254049030514,0.20000000000000007,0.0,0.0,0.0
0.15000000000000002,0.08660254049030525,0.0,0.0,0.0
0.0866025404903048,0.34999999999999987,0.0,0.0,0.0
0.08660254049030536,0.39999999999999947,0.0,0.0,0.0
0.2499999999999999,0.08660254049030547,0.0,0.0,0.0
0.956698729754847,0.47499999999999987,0.0,0.0,0.0
1.0,0.44999999999999996,0.0,0.0,0.0
0.9566987297548473,0.4249999999999998,0.0,0.0,0.0
1.0,0.4,0.0,0.0,0.0
0.3999999999999999,0.08660254049030514,0.0,0.0,0.0
0.956698729754847,0.3749999999999999,0.0,0.0,0.0
1.0,0.3500000000000001,0.0,0.0,0.0
0.08660254049030547,0.5,0.0,0.0,0.0
0.9566987297548473,0.32500000000000007,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,0.0,0.0
1.0,0.15000000000000002,0.0,0.0,0.0
0.9094709382257806,0.09493444297131426,0.0,0.0,0.0
0.8733976226826696,0.1292642526522889,0.0,0.0,0.0
0.8514352565213259,0.08694399099225647,0.0,0.0,0.0
0.7999999999999998,0.0866025404903048,0.0,0.0,0.0
0.6499999999999999,0.0866025404903048,0.0,0.0,0.0
0.6000000000000003,0.08660254049030536,0.0,0.0,0.0
0.9133974595096943,0.2499999999999999,0.0,0.0,0.0
0.5500000000000003,0.9133974595096945,0.0,0.0,0.0
0.9133974595096948,0.3999999999999999,0.0,0.0,0.0
0.5,0.08660254049030547,0.0,0.0,0.0
0.6499999999999999,0.9133974595096948,0.0,0.0,0.0
0.9133974595096945,0.6999999999999997,0.0,0.0,0.0
0.9133974595096945,0.7500000000000002,0.0,0.0,0.0
0.9133974595096945,0.8499999999999994,0.0,0.0,0.0
0.913397459509695,0.7999999999999998,0.0,0.0,0.0
0.913397459509695,0.6499999999999999,0.0,0.0,0.0
0.6999999999999997,0.9133974595096945,0.0,0.0,0.0
0.9133974595096943,0.55,0.0,0.0,0.0
0.5999999999999999,0.9133974595096948,0.0,0.0,0.0
0.9133974595096943,0.5,0.0,0.0,0.0
0.9133974595096945,0.44999999999999973,0.0,0.0,0.0
0.5750000000000002,0.8700961892645422,0.0,0.0,0.0
0.9133974595096948,0.34999999999999987,0.0,0.0,0.0
0.5750000000000002,0.1299038107354583,0.0,0.0,0.0
0.55,0.08660254049030547,0.0,0.0,0.0
0.9133974595096945,0.30000000000000016,0.0,0.0,0.0
0.6749999999999994,0.12990381073545754,0.0,0.0,0.0
0.6999999999999997,0.08660254049030536,0.0,0.0,0.0
0.9133974595096945,0.19999999999999973,0.0,0.0,0.0
0.9133974595096945,0.15000000000000002,0.0,0.0,0.0
0.7500000000000002,0.08660254049030536,0.0,0.0,0.0
0.8267290238243676,0.13193739799366566,0.0,0.0,0.0
0.8671563695596847,0.2223551388563062,0.0,0.0,0.0
0.7777748177673196,0.13275461441635972,0.0,0.0,0.0
0.8700961892645416,0.27500000000000024,0.0,0.0,0.0
0.8700961892645422,0.4249999999999996,0.0,0.0,0.0
0.870096189264542,0.3749999999999999,0.0,0.0,0.0
0.1299038107354582,0.47499999999999987,0.0,0.0,0.0
0.08660254049030547,0.44999999999999973,0.0,0.0,0.0
0.44999999999999973,0.08660254049030536,0.0,0.0,0.0
0.6250000000000004,0.12990381073545754,0.0,0.0,0.0
0.8700961892645416,0.47499999999999964,0.0,0.0,0.0
0.34999999999999987,0.08660254049030514,0.0,0.0,0.0
0.5249999999999999,0.1299038107354582,0.0,0.0,0.0
0.47499999999999964,0.1299038107354583,0.0,0.0,0.0
0.30000000000000016,0.08660254049030536,0.0,0.0,0.0
0.19999999999999973,0.08660254049030525,0.0,0.0,0.0
0.12990381073545754,0.3250000000000004,0.0,0.0,0.0
0.12990381073545754,0.37499999999999933,0.0,0.0,0.0
0.08660254049030536,0.30000000000000016,0.0,0.0,0.0
0.08660254049030525,0.24999999999999978,0.0,0.0,0.0
0.8700961892645416,0.5249999999999999,0.0,0.0,0.0
0.27500000000000013,0.1299038107354583,0.0,0.0,0.0
0.13193739799366555,0.1732709761756317,0.0,0.0,0.0
0.2223551388563061,0.132843630440315,0.0,0.0,0.0
0.13275461441635983,0.22222518223267995,0.0,0.0,0.0
0.3250000000000003,0.12990381073545765,0.0,0.0,0.0
0.1299038107354583,0.2749999999999999,0.0,0.0,0.0
0.3749999999999999,0.12990381073545787,0.0,0.0,0.0
0.4249999999999996,0.12990381073545765,0.0,0.0,0.0
0.08660254049030514,0.6499999999999999,0.0,0.0,0.0
0.08660254049030536,0.6999999999999997,0.0,0.0,0.0
0.44999999999999973,0.9133974595096943,0.0,0.0,0.0
0.3250000000000004,0.8700961892645425,0.0,0.0,0.0
0.30000000000000016,0.9133974595096945,0.0,0.0,0.0
0.08660254049030536,0.8000000000000003,0.0,0.0,0.0
0.24999999999999978,0.9133974595096945,0.0,0.0,0.0
0.17327162116983919,0.8680628964980286,0.0,0.0,0.0
0.13284363272904542,0.7776446967261497,0.0,0.0,0.0
0.22222523771307157,0.8672453859906608,0.0,0.0,0.0
0.1299038107354583,0.7249999999999996,0.0,0.0,0.0
0.12990381073545765,0.5750000000000002,0.0,0.0,0.0
0.12990381073545787,0.625,0.0,0.0,0.0
0.47499999999999987,0.8700961892645416,0.0,0.0,0.0
0.5250000000000001,0.8700961892645416,0.0,0.0,0.0
0.37499999999999933,0.8700961892645425,0.0,0.0,0.0
0.4249999999999996,0.8700961892645416,0.0,0.0,0.0
0.8700961892645414,0.7249999999999999,0.0,0.0,0.0
0.8700961892645425,0.6250000000000004,0.0,0.0,0.0
0.625,0.870096189264542,0.0,0.0,0.0
0.6749999999999996,0.8700961892645422,0.0,0.0,0.0
0.7249999999999996,0.8700961892645416,0.0,0.0,0.0
0.8680245497311114,0.8260139457822053,0.0,0.0,0.0
0.8671564438530803,0.777628319200536,0.0,0.0,0.0
0.8265917924927249,0.868061521170254,0.0,0.0,0.0
0.8700961892645416,0.5750000000000002,0.0,0.0,0.0
0.8700961892645425,0.6749999999999994,0.0,0.0,0.0
0.7805726537854112,0.7828640857359168,0.0,0.0,0.0
0.1299038107354583,0.5250000000000001,0.0,0.0,0.0
0.12990381073545765,0.6749999999999996,0.0,0.0,0.0
0.2749999999999999,0.8700961892645416,0.0,0.0,0.0
0.32500000000000184,0.7834936487742379,0.0,0.0,0.0
0.34999999999999987,0.8267949190193906,0.0,0.0,0.0
0.3000000000000008,0.8267949190193888,0.0,0.0,0.0
0.1323556047043989,0.8260743832971753,0.0,0.0,0.0
0.24573922981507224,0.8260545369224719,0.0,0.0,0.0
0.18329687304765074,0.8168603281289222,0.0,0.0,0.0
0.17505711865966156,0.754894140591124,0.0,0.0,0.0
0.44999999999999973,0.8267949190193886,0.0,0.0,0.0
0.5,0.8267949190193886,0.0,0.0,0.0
0.17320508098061016,0.5999999999999999,0.0,0.0,0.0
0.1299038107354583,0.4249999999999996,0.0,0.0,0.0
0.17320508098060916,0.34999999999999987,0.0,0.0,0.0
0.21650635122576156,0.3749999999999979,0.0,0.0,0.0
0.17320508098061072,0.3999999999999988,0.0,0.0,0.0
0.17392428967905682,0.13235551272014445,0.0,0.0,0.0
0.17394546170014957,0.24573922646756197,0.0,0.0,0.0
0.18313968269283376,0.18329685320063704,0.0,0.0,0.0
0.2165063512257639,0.47499999999999987,0.0,0.0,0.0
0.17320508098061116,0.5,0.0,0.0,0.0
0.17320508098061116,0.44999999999999973,0.0,0.0,0.0
0.17320508098061094,0.3000000000000008,0.0,0.0,0.0
0.24510585694881637,0.17505710859744283,0.0,0.0,0.0
0.3999999999999999,0.17320508098061016,0.0,0.0,0.0
0.8700961892645422,0.3250000000000003,0.0,0.0,0.0
0.7249999999999999,0.12990381073545842,0.0,0.0,0.0
0.6749999999999978,0.21650635122576178,0.0,0.0,0.0
0.6499999999999999,0.17320508098060916,0.0,0.0,0.0
0.6999999999999988,0.17320508098061105,0.0,0.0,0.0
0.867644487279855,0.17392428967905693,0.0,0.0,0.0
0.7542607735324376,0.17394546170014957,0.0,0.0,0.0
0.8167031467993624,0.18313968269283398,0.0,0.0,0.0
0.8249428914025567,0.24510585694881637,0.0,0.0,0.0
0.55,0.17320508098061116,0.0,0.0,0.0
0.8267949190193897,0.3999999999999999,0.0,0.0,0.0
0.6499999999999999,0.8267949190193897,0.0,0.0,0.0
0.5,0.17320508098061116,0.0,0.0,0.0
0.8267949190193886,0.5,0.0,0.0,0.0
0.8267949190193891,0.600000000000001,0.0,0.0,0.0
0.8249412128888745,0.7548899412221226,0.0,0.0,0.0
0.8267949190193888,0.6999999999999988,0.0,0.0,0.0
0.6999999999999991,0.8267949190193893,0.0,0.0,0.0
0.8267949190193906,0.6499999999999999,0.0,0.0,0.0
0.8267949190193886,0.55,0.0,0.0,0.0
0.5999999999999999,0.8267949190193897,0.0,0.0,0.0
0.8267949190193893,0.44999999999999907,0.0,0.0,0.0
0.5500000000000007,0.8267949190193893,0.0,0.0,0.0
0.525000000000001,0.7834936487742354,0.0,0.0,0.0
0.8267949190193897,0.34999999999999987,0.0,0.0,0.0
0.8267949190193893,0.3000000000000008,0.0,0.0,0.0
0.5750000000000008,0.21650635122576456,0.0,0.0,0.0
0.600000000000001,0.17320508098061072,0.0,0.0,0.0
0.780588460598505,0.21711663155513572,0.0,0.0,0.0
0.7248630959812368,0.21431994592436854,0.0,0.0,0.0
0.7834936487742374,0.3250000000000006,0.0,0.0,0.0
0.7835463738259472,0.2736870071913218,0.0,0.0,0.0
0.783493648774237,0.3749999999999999,0.0,0.0,0.0
0.7834936487742354,0.47499999999999876,0.0,0.0,0.0
0.44999999999999907,0.17320508098061072,0.0,0.0,0.0
0.7834936487742374,0.42499999999999916,0.0,0.0,0.0
0.5249999999999999,0.2165063512257639,0.0,0.0,0.0
0.474999999999999,0.21650635122576434,0.0,0.0,0.0
0.34999999999999987,0.17320508098061016,0.0,0.0,0.0
0.3000000000000008,0.17320508098061072,0.0,0.0,0.0
0.21711663155513572,0.21941153940149427,0.0,0.0,0.0
0.21431994592436798,0.27513690401876256,0.0,0.0,0.0
0.7834936487742359,0.5249999999999999,0.0,0.0,0.0
0.17320508098061072,0.5500000000000007,0.0,0.0,0.0
0.2736870071913218,0.21645362617405273,0.0,0.0,0.0
0.32500000000000084,0.21650635122576234,0.0,0.0,0.0
0.42499999999999893,0.21650635122576234,0.0,0.0,0.0
0.2165063512257619,0.32500000000000184,0.0,0.0,0.0
0.17320508098061016,0.6499999999999999,0.0,0.0,0.0
0.42499999999999893,0.7834936487742352,0.0,0.0,0.0
0.3999999999999988,0.8267949190193891,0.0,0.0,0.0
0.17320508098061072,0.6999999999999991,0.0,0.0,0.0
0.21941154092934645,0.7828833684971066,0.0,0.0,0.0
0.2751369040287832,0.7856800540651945,0.0,0.0,0.0
0.21650635122576234,0.6749999999999989,0.0,0.0,0.0
0.2164536262303055,0.7263129927732956,0.0,0.0,0.0
0.2165063512257629,0.625,0.0,0.0,0.0
0.7834936487742381,0.625000000000002,0.0,0.0,0.0
0.21650635122576434,0.5250000000000008,0.0,0.0,0.0
0.47499999999999987,0.7834936487742359,0.0,0.0,0.0
0.7834936487742352,0.5750000000000008,0.0,0.0,0.0
0.783544510083217,0.7263082541548753,0.0,0.0,0.0
0.5750000000000006,0.7834936487742374,0.0,0.0,0.0
0.625,0.783493648774237,0.0,0.0,0.0
0.6749999999999992,0.7834936487742374,0.0,0.0,0.0
0.7248379715136546,0.7856555324453574,0.0,0.0,0.0
0.7458166385955285,0.7502341902993899,0.0,0.0,0.0
0.21650635122576234,0.5750000000000008,0.0,0.0,0.0
0.3749999999999979,0.7834936487742381,0.0,0.0,0.0
0.26059078291309745,0.7015868026058867,0.0,0.0,0.0
0.3112203055276812,0.688773018300046,0.0,0.0,0.0
0.2999334868214004,0.739863333440504,0.0,0.0,0.0
0.25417942841317187,0.750348801883125,0.0,0.0,0.0
0.3999999999999959,0.7401923785290832,0.0,0.0,0.0
0.5000000000000002,0.740192378529082,0.0,0.0,0.0
0.2598076214709145,0.5999999999999999,0.0,0.0,0.0
0.21650635122576456,0.42499999999999893,0.0,0.0,0.0
0.3749999999999999,0.2165063512257629,0.0,0.0,0.0
0.24965119803465896,0.254179428327315,0.0,0.0,0.0
0.29841319738935945,0.26059078290544446,0.0,0.0,0.0
0.2601366665592344,0.2999334868208273,0.0,0.0,0.0
0.25980762147091674,0.3999999999999959,0.0,0.0,0.0
0.3999999999999999,0.2598076214709145,0.0,0.0,0.0
0.2598076214709176,0.5,0.0,0.0,0.0
0.625000000000002,0.21650635122576156,0.0,0.0,0.0
0.7394092170945552,0.29841319738935923,0.0,0.0,0.0
0.6887796960168848,0.3112269802936536,0.0,0.0,0.0
0.7000665131791717,0.26013666655923495,0.0,0.0,0.0
0.7458205716726845,0.24965119803465907,0.0,0.0,0.0
0.6000000000000039,0.25980762147091674,0.0,0.0,0.0
0.5500000000000027,0.740192378529084,0.0,0.0,0.0
0.5999999999999996,0.7401923785290851,0.0,0.0,0.0
0.7401923785290851,0.40000000000000013,0.0,0.0,0.0
0.5,0.2598076214709176,0.0,0.0,0.0
0.740192378529082,0.4999999999999998,0.0,0.0,0.0
0.70010811501651,0.7398582804382507,0.0,0.0,0.0
0.740192378529082,0.5499999999999998,0.0,0.0,0.0
0.7834936487742381,0.6749999999999978,0.0,0.0,0.0
0.7401923785290832,0.6000000000000039,0.0,0.0,0.0
0.7377863516903138,0.6522446004313587,0.0,0.0,0.0
0.6887687046262756,0.6887738653827127,0.0,0.0,0.0
0.7393999681466354,0.701339771221642,0.0,0.0,0.0
0.575000000000002,0.6968911082839346,0.0,0.0,0.0
0.740192378529084,0.4499999999999973,0.0,0.0,0.0
0.5250000000000032,0.6968911082839284,0.0,0.0,0.0
0.737787994165739,0.3477560466532339,0.0,0.0,0.0
0.5750000000000026,0.30310889171607347,0.0,0.0,0.0
0.5499999999999998,0.25980762147091774,0.0,0.0,0.0
0.6286017345815078,0.30373200107936815,0.0,0.0,0.0
0.651759246476636,0.2619290903571192,0.0,0.0,0.0
0.6968911082839346,0.4249999999999978,0.0,0.0,0.0
0.6963453930594072,0.3721329875397209,0.0,0.0,0.0
0.4499999999999973,0.2598076214709161,0.0,0.0,0.0
0.30310889171607025,0.4750000000000001,0.0,0.0,0.0
0.25980762147091774,0.44999999999999996,0.0,0.0,0.0
0.6968911082839284,0.47499999999999654,0.0,0.0,0.0
0.5249999999999997,0.30310889171607025,0.0,0.0,0.0
0.4749999999999972,0.3031088917160719,0.0,0.0,0.0
0.3477560466532337,0.2622120058342604,0.0,0.0,0.0
0.2619290903571192,0.3482407535233636,0.0,0.0,0.0
0.6968911082839293,0.5249999999999997,0.0,0.0,0.0
0.31122698029365303,0.31122030398311484,0.0,0.0,0.0
0.2598076214709161,0.5500000000000027,0.0,0.0,0.0
0.37213298753972046,0.3036546069405919,0.0,0.0,0.0
0.42499999999999716,0.3031088917160656,0.0,0.0,0.0
0.3037320599762292,0.37139830794604023,0.0,0.0,0.0
0.2622120059202564,0.6522439533125897,0.0,0.0,0.0
0.44999999999999996,0.740192378529082,0.0,0.0,0.0
0.37139838874384157,0.696267825686337,0.0,0.0,0.0
0.348240753802207,0.7380709091387505,0.0,0.0,0.0
0.3031088917160656,0.5750000000000026,0.0,0.0,0.0
0.3036546076999167,0.6278670128327184,0.0,0.0,0.0
0.4750000000000001,0.6968911082839293,0.0,0.0,0.0
0.3031088917160719,0.5250000000000026,0.0,0.0,0.0
0.6968911082839264,0.5750000000000026,0.0,0.0,0.0
0.6517630850686362,0.7380716141372115,0.0,0.0,0.0
0.6963482962288394,0.6278692286144796,0.0,0.0,0.0
0.6285994744327283,0.6962678074089832,0.0,0.0,0.0
0.42499999999999716,0.6968911082839264,0.0,0.0,0.0
0.30310889171607347,0.42499999999999716,0.0,0.0,0.0
0.654181669505469,0.653444208636037,0.0,0.0,0.0
0.5733986380530955,0.6084516124547299,0.0,0.0,0.0
0.5995414627667006,0.6566212509607889,0.0,0.0,0.0
0.550000000000008,0.6535898380387799,0.0,0.0,0.0
0.3458170356952779,0.653445339814035,0.0,0.0,0.0
0.38431177221238355,0.62177536334451,0.0,0.0,0.0
0.4004559566522927,0.6566251276995803,0.0,0.0,0.0
0.4500000000000013,0.6535898380387728,0.0,0.0,0.0
0.3460207043952279,0.6000784812973399,0.0,0.0,0.0
0.5000000000000007,0.6535898380387735,0.0,0.0,0.0
0.3465545108067529,0.3458168217737819,0.0,0.0,0.0
0.3999216882704957,0.3460204868813336,0.0,0.0,0.0
0.3464101619612271,0.4500000000000015,0.0,0.0,0.0
0.34641016196122587,0.5,0.0,0.0,0.0
0.6541832100882348,0.34655449122607895,0.0,0.0,0.0
0.6156776066020408,0.3782071971664255,0.0,0.0,0.0
0.5995453248945282,0.343372759463786,0.0,0.0,0.0
0.5499999999999983,0.3464101619612271,0.0,0.0,0.0
0.6535898380387823,0.40000000000000124,0.0,0.0,0.0
0.5,0.34641016196122587,0.0,0.0,0.0
0.6535898380387735,0.4999999999999991,0.0,0.0,0.0
0.6535898380387752,0.6000000000000141,0.0,0.0,0.0
0.6535898380387728,0.5499999999999985,0.0,0.0,0.0
0.6535898380387799,0.44999999999999174,0.0,0.0,0.0
0.4265300680591919,0.6084419509395462,0.0,0.0,0.0
0.5735027186670345,0.39154362393703335,0.0,0.0,0.0
0.5270239298850048,0.3928567224004409,0.0,0.0,0.0
0.39288146678297453,0.47296782071159416,0.0,0.0,0.0
0.44999999999999174,0.34641016196122143,0.0,0.0,0.0
0.4749687795490918,0.39048665603624744,0.0,0.0,0.0
0.3433735543546951,0.4004550859728351,0.0,0.0,0.0
0.39155505923677647,0.4264983372784088,0.0,0.0,0.0
0.37822144649391287,0.3843041208415394,0.0,0.0,0.0
0.6096076934299914,0.5253855661415072,0.0,0.0,0.0
0.34641016196122143,0.550000000000008,0.0,0.0,0.0
0.42499999999999183,0.3897114322063647,0.0,0.0,0.0
0.6102885677936079,0.5750000000000084,0.0,0.0,0.0
0.4733662394424052,0.6068909144339241,0.0,0.0,0.0
0.5266163184958419,0.6069211776611239,0.0,0.0,0.0
0.615650412834164,0.6217805979882145,0.0,0.0,0.0
0.3905174115282235,0.5250410753089199,0.0,0.0,0.0
0.3897114322063647,0.575000000000008,0.0,0.0,0.0
0.4393281528194217,0.5552850110396199,0.0,0.0,0.0
0.4999845699003984,0.5655054836772098,0.0,0.0,0.0
0.44446467175561555,0.4386343478382979,0.0,0.0,0.0
0.6096200000135661,0.4745989924722933,0.0,0.0,0.0
0.43357141597975124,0.49780303932325287,0.0,0.0,0.0
0.6102885677936365,0.42499999999999405,0.0,0.0,0.0
0.5610868264658528,0.4442674632762129,0.0,0.0,0.0
0.5610502532043096,0.5560194210245644,0.0,0.0,0.0
0.5022299491063225,0.4335126624327952,0.0,0.0,0.0
0.5669872975484596,0.4999999999999971,0.0,0.0,0.0
0.5225964176746665,0.47844572575413347,0.0,0.0,0.0
0.47713035626773537,0.4755402366885588,0.0,0.0,0.0
0.5246349945593045,0.5236012050396919,0.0,0.0,0.0
0.4777825929051489,0.5211820817168853,0.0,0.0,0.0
0.0,0.050000000000000044,0.05,0.0,0.0
